trajectory_id,site_id,site_label,mode,count,direction,lane,timestamp,longitude,latitude,hour,weekday,date,mode_clean,arrondissement,arrondissement_full
10004_4 -> 2,10004,CF0256_88 rue de Rivoli,"Véhicules lourds > 3,5t",1,E-O,Coronapiste,2024-12-01 09:00:00+00:00,2.349109,48.858273,9,Sunday,2024-12-01,Heavy Vehicles,1,75001
10004_4 -> 2,10004,CF0256_88 rue de Rivoli,Trottinettes,50,E-O,Coronapiste,2024-12-01 12:00:00+00:00,2.349109,48.858273,12,Sunday,2024-12-01,Scooters,1,75001
10004_4 -> 2,10004,CF0256_88 rue de Rivoli,Vélos,295,E-O,Coronapiste,2024-12-01 13:00:00+00:00,2.349109,48.858273,13,Sunday,2024-12-01,Bikes,1,75001
10004_4 -> 3,10004,CF0256_88 rue de Rivoli,Vélos,1,E-O,Voie de circulation générale,2024-12-01 14:00:00+00:00,2.349109,48.858273,14,Sunday,2024-12-01,Bikes,1,75001
10004_5 -> 3,10004,CF0256_88 rue de Rivoli,Vélos,29,E-O,Voie de circulation générale,2024-12-01 15:00:00+00:00,2.349109,48.858273,15,Sunday,2024-12-01,Bikes,1,75001
10004_4 -> 2,10004,CF0256_88 rue de Rivoli,"Véhicules légers < 3,5t",2,E-O,Coronapiste,2024-12-01 16:00:00+00:00,2.349109,48.858273,16,Sunday,2024-12-01,"Véhicules légers < 3,5t",1,75001
10004_5 -> 3,10004,CF0256_88 rue de Rivoli,2 roues motorisées,26,E-O,Voie de circulation générale,2024-12-01 18:00:00+00:00,2.349109,48.858273,18,Sunday,2024-12-01,Motorcycles,1,75001
10015_2 -> 2,10015,CF0181_101 rue d'Amsterdam,Trottinettes + vélos,23,S-N,Coronapiste,2024-12-01 01:00:00+00:00,2.327263,48.883513,1,Sunday,2024-12-01,Mixed,8,75008
10015_2 -> 2,10015,CF0181_101 rue d'Amsterdam,2 roues motorisées,11,S-N,Coronapiste,2024-12-01 02:00:00+00:00,2.327263,48.883513,2,Sunday,2024-12-01,Motorcycles,8,75008
10015_2 -> 2,10015,CF0181_101 rue d'Amsterdam,Trottinettes + vélos,14,S-N,Coronapiste,2024-12-01 08:00:00+00:00,2.327263,48.883513,8,Sunday,2024-12-01,Mixed,8,75008
10015_2 -> 2,10015,CF0181_101 rue d'Amsterdam,2 roues motorisées,1,S-N,Coronapiste,2024-12-01 09:00:00+00:00,2.327263,48.883513,9,Sunday,2024-12-01,Motorcycles,8,75008
10015_2 -> 2,10015,CF0181_101 rue d'Amsterdam,"Véhicules légers < 3,5t",1,S-N,Coronapiste,2024-12-01 11:00:00+00:00,2.327263,48.883513,11,Sunday,2024-12-01,"Véhicules légers < 3,5t",8,75008
10015_2 -> 2,10015,CF0181_101 rue d'Amsterdam,"Véhicules légers < 3,5t",6,S-N,Coronapiste,2024-12-01 12:00:00+00:00,2.327263,48.883513,12,Sunday,2024-12-01,"Véhicules légers < 3,5t",8,75008
10015_2 -> 2,10015,CF0181_101 rue d'Amsterdam,2 roues motorisées,1,S-N,Coronapiste,2024-12-01 14:00:00+00:00,2.327263,48.883513,14,Sunday,2024-12-01,Motorcycles,8,75008
10015_1 -> 1,10015,CF0181_101 rue d'Amsterdam,Trottinettes + vélos,117,N-S,Voie de circulation générale,2024-12-01 15:00:00+00:00,2.327263,48.883513,15,Sunday,2024-12-01,Mixed,8,75008
10015_1 -> 1,10015,CF0181_101 rue d'Amsterdam,"Véhicules légers < 3,5t",74,N-S,Voie de circulation générale,2024-12-01 16:00:00+00:00,2.327263,48.883513,16,Sunday,2024-12-01,"Véhicules légers < 3,5t",8,75008
10015_1 -> 1,10015,CF0181_101 rue d'Amsterdam,2 roues motorisées,63,N-S,Voie de circulation générale,2024-12-01 16:00:00+00:00,2.327263,48.883513,16,Sunday,2024-12-01,Motorcycles,8,75008
10019_1 -> 1,10019,143 quai de Valmy,Trottinettes + vélos,32,S-N,Voie de circulation générale,2024-12-01 01:00:00+00:00,2.365016,48.877338,1,Sunday,2024-12-01,Mixed,10,75010
10019_2 -> 1,10019,143 quai de Valmy,"Véhicules légers < 3,5t",2,N-S,Voie de circulation générale,2024-12-01 06:00:00+00:00,2.365016,48.877338,6,Sunday,2024-12-01,"Véhicules légers < 3,5t",10,75010
10019_2 -> 1,10019,143 quai de Valmy,Trottinettes + vélos,128,N-S,Voie de circulation générale,2024-12-01 08:00:00+00:00,2.365016,48.877338,8,Sunday,2024-12-01,Mixed,10,75010
10019_1 -> 1,10019,143 quai de Valmy,"Véhicules lourds > 3,5t",1,S-N,Voie de circulation générale,2024-12-01 09:00:00+00:00,2.365016,48.877338,9,Sunday,2024-12-01,Heavy Vehicles,10,75010
10019_2 -> 1,10019,143 quai de Valmy,Trottinettes + vélos,301,N-S,Voie de circulation générale,2024-12-01 11:00:00+00:00,2.365016,48.877338,11,Sunday,2024-12-01,Mixed,10,75010
10019_1 -> 1,10019,143 quai de Valmy,Trottinettes + vélos,42,S-N,Voie de circulation générale,2024-12-01 13:00:00+00:00,2.365016,48.877338,13,Sunday,2024-12-01,Mixed,10,75010
10019_1 -> 1,10019,143 quai de Valmy,Trottinettes + vélos,85,S-N,Voie de circulation générale,2024-12-01 14:00:00+00:00,2.365016,48.877338,14,Sunday,2024-12-01,Mixed,10,75010
10019_2 -> 1,10019,143 quai de Valmy,"Véhicules légers < 3,5t",1,N-S,Voie de circulation générale,2024-12-01 20:00:00+00:00,2.365016,48.877338,20,Sunday,2024-12-01,"Véhicules légers < 3,5t",10,75010
10022_4 -> 3,10022,CF0892_65 rue de Rivoli (Bourdonnais),Vélos,19,O-E,Piste cyclable,2024-12-01 04:00:00+00:00,2.344817,48.859617,4,Sunday,2024-12-01,Bikes,1,75001
10022_3 -> 2,10022,CF0892_65 rue de Rivoli (Bourdonnais),"Véhicules lourds > 3,5t",15,E-O,Coronapiste,2024-12-01 04:00:00+00:00,2.344817,48.859617,4,Sunday,2024-12-01,Heavy Vehicles,1,75001
10022_2 -> 2,10022,CF0892_65 rue de Rivoli (Bourdonnais),"Véhicules légers < 3,5t",1,O-E,Coronapiste,2024-12-01 06:00:00+00:00,2.344817,48.859617,6,Sunday,2024-12-01,"Véhicules légers < 3,5t",1,75001
10022_1 -> 1,10022,CF0892_65 rue de Rivoli (Bourdonnais),Vélos,90,E-O,Voie de circulation générale,2024-12-01 08:00:00+00:00,2.344817,48.859617,8,Sunday,2024-12-01,Bikes,1,75001
10022_3 -> 2,10022,CF0892_65 rue de Rivoli (Bourdonnais),"Véhicules légers < 3,5t",110,E-O,Coronapiste,2024-12-01 08:00:00+00:00,2.344817,48.859617,8,Sunday,2024-12-01,"Véhicules légers < 3,5t",1,75001
10022_1 -> 1,10022,CF0892_65 rue de Rivoli (Bourdonnais),2 roues motorisées,11,E-O,Voie de circulation générale,2024-12-01 08:00:00+00:00,2.344817,48.859617,8,Sunday,2024-12-01,Motorcycles,1,75001
10022_4 -> 3,10022,CF0892_65 rue de Rivoli (Bourdonnais),2 roues motorisées,1,O-E,Piste cyclable,2024-12-01 13:00:00+00:00,2.344817,48.859617,13,Sunday,2024-12-01,Motorcycles,1,75001
10022_3 -> 2,10022,CF0892_65 rue de Rivoli (Bourdonnais),Trottinettes,6,E-O,Coronapiste,2024-12-01 13:00:00+00:00,2.344817,48.859617,13,Sunday,2024-12-01,Scooters,1,75001
10022_4 -> 3,10022,CF0892_65 rue de Rivoli (Bourdonnais),Trottinettes,17,O-E,Piste cyclable,2024-12-01 15:00:00+00:00,2.344817,48.859617,15,Sunday,2024-12-01,Scooters,1,75001
10022_1 -> 1,10022,CF0892_65 rue de Rivoli (Bourdonnais),Autobus et autocars,8,E-O,Voie de circulation générale,2024-12-01 16:00:00+00:00,2.344817,48.859617,16,Sunday,2024-12-01,Buses,1,75001
10022_3 -> 2,10022,CF0892_65 rue de Rivoli (Bourdonnais),"Véhicules légers < 3,5t",267,E-O,Coronapiste,2024-12-01 16:00:00+00:00,2.344817,48.859617,16,Sunday,2024-12-01,"Véhicules légers < 3,5t",1,75001
10022_3 -> 2,10022,CF0892_65 rue de Rivoli (Bourdonnais),Trottinettes,7,E-O,Coronapiste,2024-12-01 16:00:00+00:00,2.344817,48.859617,16,Sunday,2024-12-01,Scooters,1,75001
10022_4 -> 3,10022,CF0892_65 rue de Rivoli (Bourdonnais),Vélos,263,O-E,Piste cyclable,2024-12-01 18:00:00+00:00,2.344817,48.859617,18,Sunday,2024-12-01,Bikes,1,75001
10022_1 -> 1,10022,CF0892_65 rue de Rivoli (Bourdonnais),2 roues motorisées,44,E-O,Voie de circulation générale,2024-12-01 19:00:00+00:00,2.344817,48.859617,19,Sunday,2024-12-01,Motorcycles,1,75001
10022_4 -> 3,10022,CF0892_65 rue de Rivoli (Bourdonnais),Trottinettes,9,O-E,Piste cyclable,2024-12-01 19:00:00+00:00,2.344817,48.859617,19,Sunday,2024-12-01,Scooters,1,75001
10023_1 -> 1,10023,CF0318_29 rue de Rivoli (Lobau),Vélos,41,O-E,Piste cyclable,2024-12-01 03:00:00+00:00,2.353837,48.856949,3,Sunday,2024-12-01,Bikes,3,75003
10023_4 -> 1,10023,CF0318_29 rue de Rivoli (Lobau),Vélos,12,E-O,Coronapiste,2024-12-01 03:00:00+00:00,2.353837,48.856949,3,Sunday,2024-12-01,Bikes,3,75003
10023_5 -> 1,10023,CF0318_29 rue de Rivoli (Lobau),2 roues motorisées,1,E-O,Voie de circulation générale,2024-12-01 04:00:00+00:00,2.353837,48.856949,4,Sunday,2024-12-01,Motorcycles,3,75003
10023_1 -> 1,10023,CF0318_29 rue de Rivoli (Lobau),Trottinettes,2,O-E,Piste cyclable,2024-12-01 04:00:00+00:00,2.353837,48.856949,4,Sunday,2024-12-01,Scooters,3,75003
10023_2 -> 1,10023,CF0318_29 rue de Rivoli (Lobau),Trottinettes,4,E-O,Piste cyclable,2024-12-01 08:00:00+00:00,2.353837,48.856949,8,Sunday,2024-12-01,Scooters,3,75003
10023_4 -> 1,10023,CF0318_29 rue de Rivoli (Lobau),Trottinettes,1,E-O,Coronapiste,2024-12-01 09:00:00+00:00,2.353837,48.856949,9,Sunday,2024-12-01,Scooters,3,75003
10023_5 -> 1,10023,CF0318_29 rue de Rivoli (Lobau),Vélos,25,E-O,Voie de circulation générale,2024-12-01 13:00:00+00:00,2.353837,48.856949,13,Sunday,2024-12-01,Bikes,3,75003
10023_4 -> 1,10023,CF0318_29 rue de Rivoli (Lobau),"Véhicules lourds > 3,5t",3,E-O,Coronapiste,2024-12-01 13:00:00+00:00,2.353837,48.856949,13,Sunday,2024-12-01,Heavy Vehicles,3,75003
10023_5 -> 1,10023,CF0318_29 rue de Rivoli (Lobau),Trottinettes,1,E-O,Voie de circulation générale,2024-12-01 14:00:00+00:00,2.353837,48.856949,14,Sunday,2024-12-01,Scooters,3,75003
10023_4 -> 1,10023,CF0318_29 rue de Rivoli (Lobau),"Véhicules légers < 3,5t",42,E-O,Coronapiste,2024-12-01 22:00:00+00:00,2.353837,48.856949,22,Sunday,2024-12-01,"Véhicules légers < 3,5t",3,75003
10028_1 -> 1,10028,CF0004_29 boulevard Poissonnière (sens O-E),Autobus et autocars,3,O-E,Voie de circulation générale,2024-11-30 23:00:00+00:00,2.3418311,48.8714843,23,Saturday,2024-11-30,Buses,2,75002
10028_2 -> 1,10028,CF0004_29 boulevard Poissonnière (sens O-E),2 roues motorisées,1,O-E,Piste cyclable,2024-12-01 02:00:00+00:00,2.3418311,48.8714843,2,Sunday,2024-12-01,Motorcycles,2,75002
10028_1 -> 1,10028,CF0004_29 boulevard Poissonnière (sens O-E),Trottinettes + vélos,17,O-E,Voie de circulation générale,2024-12-01 18:00:00+00:00,2.3418311,48.8714843,18,Sunday,2024-12-01,Mixed,2,75002
10028_1 -> 1,10028,CF0004_29 boulevard Poissonnière (sens O-E),"Véhicules légers < 3,5t",172,O-E,Voie de circulation générale,2024-12-01 21:00:00+00:00,2.3418311,48.8714843,21,Sunday,2024-12-01,"Véhicules légers < 3,5t",2,75002
10028_1 -> 1,10028,CF0004_29 boulevard Poissonnière (sens O-E),2 roues motorisées,31,O-E,Voie de circulation générale,2024-12-01 22:00:00+00:00,2.3418311,48.8714843,22,Sunday,2024-12-01,Motorcycles,2,75002
10029_3 -> 1,10029,CF0004_2 boulevard Montmartre (sens E-O),"Véhicules légers < 3,5t",156,E-O,Piste cyclable,2024-11-30 23:00:00+00:00,2.341831,48.8714843,23,Saturday,2024-11-30,"Véhicules légers < 3,5t",2,75002
10029_1 -> 1,10029,CF0004_2 boulevard Montmartre (sens E-O),Trottinettes,1,E-O,Voie de circulation générale,2024-12-01 00:00:00+00:00,2.341831,48.8714843,0,Sunday,2024-12-01,Scooters,2,75002
10029_1 -> 1,10029,CF0004_2 boulevard Montmartre (sens E-O),"Véhicules légers < 3,5t",568,E-O,Voie de circulation générale,2024-12-01 02:00:00+00:00,2.341831,48.8714843,2,Sunday,2024-12-01,"Véhicules légers < 3,5t",2,75002
10029_1 -> 1,10029,CF0004_2 boulevard Montmartre (sens E-O),Trottinettes,1,E-O,Voie de circulation générale,2024-12-01 02:00:00+00:00,2.341831,48.8714843,2,Sunday,2024-12-01,Scooters,2,75002
10029_3 -> 1,10029,CF0004_2 boulevard Montmartre (sens E-O),Trottinettes,4,E-O,Piste cyclable,2024-12-01 03:00:00+00:00,2.341831,48.8714843,3,Sunday,2024-12-01,Scooters,2,75002
10029_1 -> 1,10029,CF0004_2 boulevard Montmartre (sens E-O),"Véhicules légers < 3,5t",495,E-O,Voie de circulation générale,2024-12-01 04:00:00+00:00,2.341831,48.8714843,4,Sunday,2024-12-01,"Véhicules légers < 3,5t",2,75002
10029_2 -> 1,10029,CF0004_2 boulevard Montmartre (sens E-O),"Véhicules légers < 3,5t",28,E-O,Voie de circulation générale,2024-12-01 04:00:00+00:00,2.341831,48.8714843,4,Sunday,2024-12-01,"Véhicules légers < 3,5t",2,75002
10029_2 -> 1,10029,CF0004_2 boulevard Montmartre (sens E-O),2 roues motorisées,3,E-O,Voie de circulation générale,2024-12-01 04:00:00+00:00,2.341831,48.8714843,4,Sunday,2024-12-01,Motorcycles,2,75002
10029_1 -> 1,10029,CF0004_2 boulevard Montmartre (sens E-O),2 roues motorisées,60,E-O,Voie de circulation générale,2024-12-01 09:00:00+00:00,2.341831,48.8714843,9,Sunday,2024-12-01,Motorcycles,2,75002
10029_3 -> 1,10029,CF0004_2 boulevard Montmartre (sens E-O),Autobus et autocars,3,E-O,Piste cyclable,2024-12-01 10:00:00+00:00,2.341831,48.8714843,10,Sunday,2024-12-01,Buses,2,75002
10029_1 -> 1,10029,CF0004_2 boulevard Montmartre (sens E-O),Vélos,10,E-O,Voie de circulation générale,2024-12-01 11:00:00+00:00,2.341831,48.8714843,11,Sunday,2024-12-01,Bikes,2,75002
10029_2 -> 1,10029,CF0004_2 boulevard Montmartre (sens E-O),Vélos,9,E-O,Voie de circulation générale,2024-12-01 11:00:00+00:00,2.341831,48.8714843,11,Sunday,2024-12-01,Bikes,2,75002
10029_3 -> 1,10029,CF0004_2 boulevard Montmartre (sens E-O),Autobus et autocars,2,E-O,Piste cyclable,2024-12-01 12:00:00+00:00,2.341831,48.8714843,12,Sunday,2024-12-01,Buses,2,75002
10029_2 -> 1,10029,CF0004_2 boulevard Montmartre (sens E-O),Vélos,5,E-O,Voie de circulation générale,2024-12-01 18:00:00+00:00,2.341831,48.8714843,18,Sunday,2024-12-01,Bikes,2,75002
10029_2 -> 1,10029,CF0004_2 boulevard Montmartre (sens E-O),"Véhicules légers < 3,5t",38,E-O,Voie de circulation générale,2024-12-01 18:00:00+00:00,2.341831,48.8714843,18,Sunday,2024-12-01,"Véhicules légers < 3,5t",2,75002
10029_2 -> 1,10029,CF0004_2 boulevard Montmartre (sens E-O),Trottinettes,3,E-O,Voie de circulation générale,2024-12-01 18:00:00+00:00,2.341831,48.8714843,18,Sunday,2024-12-01,Scooters,2,75002
10029_2 -> 1,10029,CF0004_2 boulevard Montmartre (sens E-O),"Véhicules légers < 3,5t",33,E-O,Voie de circulation générale,2024-12-01 20:00:00+00:00,2.341831,48.8714843,20,Sunday,2024-12-01,"Véhicules légers < 3,5t",2,75002
10029_1 -> 1,10029,CF0004_2 boulevard Montmartre (sens E-O),Trottinettes,2,E-O,Voie de circulation générale,2024-12-01 21:00:00+00:00,2.341831,48.8714843,21,Sunday,2024-12-01,Scooters,2,75002
10004_5 -> 3,10004,CF0256_88 rue de Rivoli,Vélos,5,E-O,Voie de circulation générale,2024-12-01 23:00:00+00:00,2.349109,48.858273,23,Sunday,2024-12-01,Bikes,1,75001
10004_2 -> 1,10004,CF0256_88 rue de Rivoli,Trottinettes,2,E-O,Piste cyclable,2024-12-02 03:00:00+00:00,2.349109,48.858273,3,Monday,2024-12-02,Scooters,1,75001
10004_4 -> 3,10004,CF0256_88 rue de Rivoli,2 roues motorisées,2,E-O,Voie de circulation générale,2024-12-02 07:00:00+00:00,2.349109,48.858273,7,Monday,2024-12-02,Motorcycles,1,75001
10004_5 -> 3,10004,CF0256_88 rue de Rivoli,Autobus et autocars,12,E-O,Voie de circulation générale,2024-12-02 08:00:00+00:00,2.349109,48.858273,8,Monday,2024-12-02,Buses,1,75001
10004_4 -> 3,10004,CF0256_88 rue de Rivoli,"Véhicules légers < 3,5t",4,E-O,Voie de circulation générale,2024-12-02 08:00:00+00:00,2.349109,48.858273,8,Monday,2024-12-02,"Véhicules légers < 3,5t",1,75001
10004_4 -> 2,10004,CF0256_88 rue de Rivoli,"Véhicules légers < 3,5t",1,E-O,Coronapiste,2024-12-02 09:00:00+00:00,2.349109,48.858273,9,Monday,2024-12-02,"Véhicules légers < 3,5t",1,75001
10004_1 -> 1,10004,CF0256_88 rue de Rivoli,Trottinettes,6,O-E,Piste cyclable,2024-12-02 11:00:00+00:00,2.349109,48.858273,11,Monday,2024-12-02,Scooters,1,75001
10004_1 -> 1,10004,CF0256_88 rue de Rivoli,"Véhicules légers < 3,5t",1,O-E,Piste cyclable,2024-12-02 12:00:00+00:00,2.349109,48.858273,12,Monday,2024-12-02,"Véhicules légers < 3,5t",1,75001
10004_4 -> 2,10004,CF0256_88 rue de Rivoli,"Véhicules lourds > 3,5t",7,E-O,Coronapiste,2024-12-02 12:00:00+00:00,2.349109,48.858273,12,Monday,2024-12-02,Heavy Vehicles,1,75001
10004_5 -> 3,10004,CF0256_88 rue de Rivoli,Vélos,8,E-O,Voie de circulation générale,2024-12-02 13:00:00+00:00,2.349109,48.858273,13,Monday,2024-12-02,Bikes,1,75001
10004_4 -> 2,10004,CF0256_88 rue de Rivoli,"Véhicules lourds > 3,5t",1,E-O,Coronapiste,2024-12-02 16:00:00+00:00,2.349109,48.858273,16,Monday,2024-12-02,Heavy Vehicles,1,75001
10004_5 -> 3,10004,CF0256_88 rue de Rivoli,"Véhicules légers < 3,5t",198,E-O,Voie de circulation générale,2024-12-02 17:00:00+00:00,2.349109,48.858273,17,Monday,2024-12-02,"Véhicules légers < 3,5t",1,75001
10004_5 -> 3,10004,CF0256_88 rue de Rivoli,Autobus et autocars,10,E-O,Voie de circulation générale,2024-12-02 18:00:00+00:00,2.349109,48.858273,18,Monday,2024-12-02,Buses,1,75001
10004_5 -> 3,10004,CF0256_88 rue de Rivoli,Vélos,10,E-O,Voie de circulation générale,2024-12-02 20:00:00+00:00,2.349109,48.858273,20,Monday,2024-12-02,Bikes,1,75001
10004_5 -> 2,10004,CF0256_88 rue de Rivoli,Autobus et autocars,1,E-O,Coronapiste,2024-12-02 20:00:00+00:00,2.349109,48.858273,20,Monday,2024-12-02,Buses,1,75001
10004_3 -> 2,10004,CF0256_88 rue de Rivoli,Vélos,2,O-E,Coronapiste,2024-12-02 22:00:00+00:00,2.349109,48.858273,22,Monday,2024-12-02,Bikes,1,75001
10004_4 -> 2,10004,CF0256_88 rue de Rivoli,Trottinettes,6,E-O,Coronapiste,2024-12-02 22:00:00+00:00,2.349109,48.858273,22,Monday,2024-12-02,Scooters,1,75001
10015_1 -> 1,10015,CF0181_101 rue d'Amsterdam,"Véhicules lourds > 3,5t",2,N-S,Voie de circulation générale,2024-12-02 06:00:00+00:00,2.327263,48.883513,6,Monday,2024-12-02,Heavy Vehicles,8,75008
10015_1 -> 1,10015,CF0181_101 rue d'Amsterdam,2 roues motorisées,127,N-S,Voie de circulation générale,2024-12-02 12:00:00+00:00,2.327263,48.883513,12,Monday,2024-12-02,Motorcycles,8,75008
10015_2 -> 2,10015,CF0181_101 rue d'Amsterdam,Trottinettes + vélos,124,S-N,Coronapiste,2024-12-02 15:00:00+00:00,2.327263,48.883513,15,Monday,2024-12-02,Mixed,8,75008
10015_1 -> 1,10015,CF0181_101 rue d'Amsterdam,Trottinettes + vélos,174,N-S,Voie de circulation générale,2024-12-02 17:00:00+00:00,2.327263,48.883513,17,Monday,2024-12-02,Mixed,8,75008
10015_1 -> 1,10015,CF0181_101 rue d'Amsterdam,"Véhicules légers < 3,5t",44,N-S,Voie de circulation générale,2024-12-02 22:00:00+00:00,2.327263,48.883513,22,Monday,2024-12-02,"Véhicules légers < 3,5t",8,75008
10019_2 -> 1,10019,143 quai de Valmy,Trottinettes + vélos,235,N-S,Voie de circulation générale,2024-12-02 06:00:00+00:00,2.365016,48.877338,6,Monday,2024-12-02,Mixed,10,75010
10019_1 -> 1,10019,143 quai de Valmy,2 roues motorisées,1,S-N,Voie de circulation générale,2024-12-02 12:00:00+00:00,2.365016,48.877338,12,Monday,2024-12-02,Motorcycles,10,75010
10019_1 -> 1,10019,143 quai de Valmy,2 roues motorisées,1,S-N,Voie de circulation générale,2024-12-02 18:00:00+00:00,2.365016,48.877338,18,Monday,2024-12-02,Motorcycles,10,75010
10019_1 -> 1,10019,143 quai de Valmy,Trottinettes + vélos,109,S-N,Voie de circulation générale,2024-12-02 19:00:00+00:00,2.365016,48.877338,19,Monday,2024-12-02,Mixed,10,75010
10022_4 -> 3,10022,CF0892_65 rue de Rivoli (Bourdonnais),Trottinettes,4,O-E,Piste cyclable,2024-12-02 00:00:00+00:00,2.344817,48.859617,0,Monday,2024-12-02,Scooters,1,75001
10022_3 -> 2,10022,CF0892_65 rue de Rivoli (Bourdonnais),2 roues motorisées,1,E-O,Coronapiste,2024-12-02 02:00:00+00:00,2.344817,48.859617,2,Monday,2024-12-02,Motorcycles,1,75001
10022_3 -> 2,10022,CF0892_65 rue de Rivoli (Bourdonnais),"Véhicules lourds > 3,5t",29,E-O,Coronapiste,2024-12-02 04:00:00+00:00,2.344817,48.859617,4,Monday,2024-12-02,Heavy Vehicles,1,75001
10022_4 -> 3,10022,CF0892_65 rue de Rivoli (Bourdonnais),2 roues motorisées,1,O-E,Piste cyclable,2024-12-02 08:00:00+00:00,2.344817,48.859617,8,Monday,2024-12-02,Motorcycles,1,75001
10022_5 -> 3,10022,CF0892_65 rue de Rivoli (Bourdonnais),Trottinettes,35,E-O,Piste cyclable,2024-12-02 08:00:00+00:00,2.344817,48.859617,8,Monday,2024-12-02,Scooters,1,75001
10022_1 -> 1,10022,CF0892_65 rue de Rivoli (Bourdonnais),"Véhicules légers < 3,5t",2,E-O,Voie de circulation générale,2024-12-02 11:00:00+00:00,2.344817,48.859617,11,Monday,2024-12-02,"Véhicules légers < 3,5t",1,75001
10022_1 -> 1,10022,CF0892_65 rue de Rivoli (Bourdonnais),2 roues motorisées,7,E-O,Voie de circulation générale,2024-12-02 12:00:00+00:00,2.344817,48.859617,12,Monday,2024-12-02,Motorcycles,1,75001
10022_4 -> 3,10022,CF0892_65 rue de Rivoli (Bourdonnais),"Véhicules lourds > 3,5t",1,O-E,Piste cyclable,2024-12-02 13:00:00+00:00,2.344817,48.859617,13,Monday,2024-12-02,Heavy Vehicles,1,75001
10022_1 -> 1,10022,CF0892_65 rue de Rivoli (Bourdonnais),2 roues motorisées,42,E-O,Voie de circulation générale,2024-12-02 14:00:00+00:00,2.344817,48.859617,14,Monday,2024-12-02,Motorcycles,1,75001
10022_3 -> 2,10022,CF0892_65 rue de Rivoli (Bourdonnais),Trottinettes,1,E-O,Coronapiste,2024-12-02 14:00:00+00:00,2.344817,48.859617,14,Monday,2024-12-02,Scooters,1,75001
10022_4 -> 3,10022,CF0892_65 rue de Rivoli (Bourdonnais),Trottinettes,22,O-E,Piste cyclable,2024-12-02 14:00:00+00:00,2.344817,48.859617,14,Monday,2024-12-02,Scooters,1,75001
10022_5 -> 3,10022,CF0892_65 rue de Rivoli (Bourdonnais),"Véhicules légers < 3,5t",2,E-O,Piste cyclable,2024-12-02 15:00:00+00:00,2.344817,48.859617,15,Monday,2024-12-02,"Véhicules légers < 3,5t",1,75001
10022_3 -> 2,10022,CF0892_65 rue de Rivoli (Bourdonnais),"Véhicules lourds > 3,5t",35,E-O,Coronapiste,2024-12-02 15:00:00+00:00,2.344817,48.859617,15,Monday,2024-12-02,Heavy Vehicles,1,75001
10022_1 -> 1,10022,CF0892_65 rue de Rivoli (Bourdonnais),Autobus et autocars,12,E-O,Voie de circulation générale,2024-12-02 16:00:00+00:00,2.344817,48.859617,16,Monday,2024-12-02,Buses,1,75001
10022_1 -> 1,10022,CF0892_65 rue de Rivoli (Bourdonnais),Autobus et autocars,54,E-O,Voie de circulation générale,2024-12-02 17:00:00+00:00,2.344817,48.859617,17,Monday,2024-12-02,Buses,1,75001
10022_1 -> 1,10022,CF0892_65 rue de Rivoli (Bourdonnais),2 roues motorisées,32,E-O,Voie de circulation générale,2024-12-02 17:00:00+00:00,2.344817,48.859617,17,Monday,2024-12-02,Motorcycles,1,75001
10022_3 -> 2,10022,CF0892_65 rue de Rivoli (Bourdonnais),Trottinettes,3,E-O,Coronapiste,2024-12-02 17:00:00+00:00,2.344817,48.859617,17,Monday,2024-12-02,Scooters,1,75001
10022_3 -> 2,10022,CF0892_65 rue de Rivoli (Bourdonnais),Vélos,10,E-O,Coronapiste,2024-12-02 21:00:00+00:00,2.344817,48.859617,21,Monday,2024-12-02,Bikes,1,75001
10022_5 -> 3,10022,CF0892_65 rue de Rivoli (Bourdonnais),Trottinettes,6,E-O,Piste cyclable,2024-12-02 21:00:00+00:00,2.344817,48.859617,21,Monday,2024-12-02,Scooters,1,75001
10023_1 -> 1,10023,CF0318_29 rue de Rivoli (Lobau),Vélos,37,O-E,Piste cyclable,2024-12-01 23:00:00+00:00,2.353837,48.856949,23,Sunday,2024-12-01,Bikes,3,75003
10023_5 -> 1,10023,CF0318_29 rue de Rivoli (Lobau),"Véhicules légers < 3,5t",57,E-O,Voie de circulation générale,2024-12-02 00:00:00+00:00,2.353837,48.856949,0,Monday,2024-12-02,"Véhicules légers < 3,5t",3,75003
10023_4 -> 1,10023,CF0318_29 rue de Rivoli (Lobau),2 roues motorisées,3,E-O,Coronapiste,2024-12-02 00:00:00+00:00,2.353837,48.856949,0,Monday,2024-12-02,Motorcycles,3,75003
10023_4 -> 1,10023,CF0318_29 rue de Rivoli (Lobau),Vélos,6,E-O,Coronapiste,2024-12-02 02:00:00+00:00,2.353837,48.856949,2,Monday,2024-12-02,Bikes,3,75003
10023_5 -> 1,10023,CF0318_29 rue de Rivoli (Lobau),"Véhicules légers < 3,5t",13,E-O,Voie de circulation générale,2024-12-02 03:00:00+00:00,2.353837,48.856949,3,Monday,2024-12-02,"Véhicules légers < 3,5t",3,75003
10023_4 -> 1,10023,CF0318_29 rue de Rivoli (Lobau),2 roues motorisées,3,E-O,Coronapiste,2024-12-02 03:00:00+00:00,2.353837,48.856949,3,Monday,2024-12-02,Motorcycles,3,75003
10023_4 -> 1,10023,CF0318_29 rue de Rivoli (Lobau),"Véhicules légers < 3,5t",23,E-O,Coronapiste,2024-12-02 04:00:00+00:00,2.353837,48.856949,4,Monday,2024-12-02,"Véhicules légers < 3,5t",3,75003
