latitude,longitude,location_type,arrondissement,commercial_score,format_1m2,format_2m2,traffic_count,zone_name,data_source
48.88668093820117,2.312184408085443,Pedestrian Zone,17,9.1,0.0,0.0,0,0,pedestrian_zones
48.88100535227964,2.3287129855027,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,Rue du Cardinal Mercier,pedestrian_zones
48.83996147110854,2.3795062841255104,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,0,pedestrian_zones
48.83601420025178,2.3501279232453847,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,0,pedestrian_zones
48.86315949188303,2.3131923866888915,Pedestrian Zone,7,8.683479206840584,0.0,0.0,0,0,pedestrian_zones
48.82840884217807,2.367582798577881,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,0,pedestrian_zones
48.88830817617417,2.381947726911255,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,Passage de Thionville,pedestrian_zones
48.89460604661138,2.360572446382225,Pedestrian Zone,18,17.5,0.0,0.0,0,0,pedestrian_zones
48.86346837160571,2.3490211374326453,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,Les Halles,pedestrian_zones
48.86363411297412,2.3574858390981186,Pedestrian Zone,3,4.55,0.0,0.0,0,0,pedestrian_zones
48.869415026978665,2.356701722720435,Pedestrian Zone,10,26.80534865500053,0.0,0.0,0,0,pedestrian_zones
48.86475705845461,2.355787005551089,Pedestrian Zone,3,4.55,0.0,0.0,0,0,pedestrian_zones
48.87300750329819,2.3478115484719173,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,0,pedestrian_zones
48.88954900381561,2.3781611200264186,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.888304971824034,2.3918733400380017,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.86828287501028,2.337413014582232,Pedestrian Zone,2,42.31767764298094,0.0,0.0,0,Rue de Louvois,pedestrian_zones
48.85816489723808,2.3560259882511976,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,Rue de Moussy,pedestrian_zones
48.86666591247295,2.35110810150838,Pedestrian Zone,2,42.31767764298094,0.0,0.0,0,,pedestrian_zones
48.85928925490618,2.341817660903187,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,Rue de l'Arbre Sec,pedestrian_zones
48.83855903298443,2.329613547981989,Pedestrian Zone,14,8.75,0.0,0.0,0,Rue Emilie Richard,pedestrian_zones
48.875446063094735,2.3419180259920283,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,Rue Buffault,pedestrian_zones
48.84581653312433,2.385624602258084,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,0,pedestrian_zones
48.8340441163372,2.387096721791864,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,Zac Bercy,pedestrian_zones
48.841801928494775,2.384569425830728,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,Rue Simone Iff,pedestrian_zones
48.81946424633067,2.358619702289931,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,Rue du Colonel Dominé,pedestrian_zones
48.85009508119207,2.2800776941145195,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,0,pedestrian_zones
48.8847772055374,2.3742906179341228,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,Rue Henri Noguères,pedestrian_zones
48.83442986304351,2.3702685642975854,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,Halle Freyssinet,pedestrian_zones
48.86208854565831,2.3426125577533248,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,0,pedestrian_zones
48.87414852310231,2.3375489627654717,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,0,pedestrian_zones
48.86307892891098,2.3095602760099028,Pedestrian Zone,7,8.683479206840584,0.0,0.0,0,0,pedestrian_zones
48.828180642018914,2.367188578108648,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,Rue Baptiste Renard,pedestrian_zones
48.87609350381512,2.363661300883513,Pedestrian Zone,10,26.80534865500053,0.0,0.0,0,0,pedestrian_zones
48.86262526750737,2.3395256314555084,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,,pedestrian_zones
48.88307987696437,2.329430785639188,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,0,pedestrian_zones
48.86192994877617,2.378221331577972,Pedestrian Zone,11,10.85,0.0,0.0,0,Rue du Général Blaise,pedestrian_zones
48.89870704813102,2.37544365073468,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.85725710468645,2.306255833773636,Pedestrian Zone,7,8.683479206840584,0.0,0.0,0,0,pedestrian_zones
48.887195442788375,2.3121206076888,Pedestrian Zone,17,9.1,0.0,0.0,0,,pedestrian_zones
48.89614809640707,2.3317981705737973,Pedestrian Zone,18,17.5,0.0,0.0,0,Square Leibniz,pedestrian_zones
48.849556142535086,2.268243795309006,Pedestrian Zone,16,9.45,0.0,0.0,0,Rue des Perchamps,pedestrian_zones
48.82969248845588,2.415166745730953,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,Route de Ceinture du Lac Daumesnil et route des Iles,pedestrian_zones
48.86385016538644,2.398800255482567,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue des Rondonneaux et rue Emile Landrin,pedestrian_zones
48.844553520319295,2.2773873827187248,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,0,pedestrian_zones
48.844623020660514,2.303805420013462,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,0,pedestrian_zones
48.87959207878651,2.394700038765798,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.88887431444599,2.3207027558940063,Pedestrian Zone,17,9.1,0.0,0.0,0,0,pedestrian_zones
48.82775777404996,2.311405888540253,Pedestrian Zone,14,8.75,0.0,0.0,0,Rue des Mariniers,pedestrian_zones
48.84257759411212,2.386152897437911,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,Zone Reuilly,pedestrian_zones
48.85212457942506,2.34666483814574,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,0,pedestrian_zones
48.87952709683724,2.3942693773079453,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.83413240277143,2.329265079824212,Pedestrian Zone,14,8.75,0.0,0.0,0,0,pedestrian_zones
48.85121785057736,2.3507858348881587,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,0,pedestrian_zones
48.860099647258494,2.4063173716009265,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.87308074524053,2.340968915738779,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,Rue Rossini,pedestrian_zones
48.865284105254894,2.387923596945427,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.8659920574765,2.3913156441148704,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.83895780344885,2.2653500328604577,Pedestrian Zone,16,9.45,0.0,0.0,0,Boulevard Murat,pedestrian_zones
48.86577015234688,2.411718990424642,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue Le Vau,pedestrian_zones
48.84309429596095,2.349511400398806,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,rue du Pot de Fer,pedestrian_zones
48.87686986428193,2.3215017870394465,Pedestrian Zone,8,2.8,0.0,0.0,0,Rue de la Bienfaisance,pedestrian_zones
48.85721939560725,2.3616685705881046,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,Rue Pavée,pedestrian_zones
48.88279645325674,2.3279263135369623,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,Rue de Bruxelles,pedestrian_zones
48.85742329324389,2.281589095378611,Pedestrian Zone,16,9.45,0.0,0.0,0,Rue Chernoviz,pedestrian_zones
48.88513705611216,2.2928267066348407,Pedestrian Zone,17,9.1,0.0,0.0,0,Villa Berthier,pedestrian_zones
48.84314660713673,2.349698119926672,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,Rue Ortolan,pedestrian_zones
48.835229510594495,2.316200268190057,Pedestrian Zone,14,8.75,0.0,0.0,0,0,pedestrian_zones
48.85454145175209,2.3552098752834185,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,Rue de l'Hôtel de Ville,pedestrian_zones
48.83783785362349,2.370221841133896,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,Rue Bérénice Abbott,pedestrian_zones
48.87739889644017,2.346573942497946,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,Rue Mayran et Rochambeau,pedestrian_zones
48.824020863699225,2.368000613857056,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,0,pedestrian_zones
48.85105387521666,2.347996576109168,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,0,pedestrian_zones
48.87272615578711,2.3854758887814085,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue du Père Julien Dhuit,pedestrian_zones
48.86850458069402,2.350337286917691,Pedestrian Zone,2,42.31767764298094,0.0,0.0,0,0,pedestrian_zones
48.86787949763227,2.337186039399283,Pedestrian Zone,2,42.31767764298094,0.0,0.0,0,0,pedestrian_zones
48.883618049000624,2.3139734027059182,Pedestrian Zone,17,9.1,0.0,0.0,0,Zone Lévis,pedestrian_zones
48.863262028492976,2.3378521412299933,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,0,pedestrian_zones
48.86660893154626,2.389369792253333,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.86600999324852,2.3959074026046774,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.8496793519616,2.2827603521918927,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,0,pedestrian_zones
48.87558775312448,2.383254956678824,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.86274319205921,2.319539267299812,Pedestrian Zone,7,8.683479206840584,0.0,0.0,0,0,pedestrian_zones
48.83454128661419,2.3860988388875417,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,Zac Bercy,pedestrian_zones
48.882148710868194,2.393504669095162,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.85892512826587,2.4047544290108323,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.84836073735074,2.3509662516080345,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,Rue Saint-Victor,pedestrian_zones
48.83374953853437,2.3192114627936813,Pedestrian Zone,14,8.75,0.0,0.0,0,0,pedestrian_zones
48.89016062085668,2.377459816992548,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.8962159860316,2.346466693368654,Pedestrian Zone,18,17.5,0.0,0.0,0,0,pedestrian_zones
48.879459873016046,2.3938422513468023,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.8689739676684,2.3859270326677757,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue de l'Elysée Ménilmontant,pedestrian_zones
48.883039319251296,2.3241208158458275,Pedestrian Zone,17,9.1,0.0,0.0,0,0,pedestrian_zones
48.88585410945791,2.3806649475953967,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.84097694245342,2.3937997585463706,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,Allée Vivaldi,pedestrian_zones
48.87693172566189,2.4019644647532354,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,Passage du Montenegro,pedestrian_zones
48.85235144700928,2.3638274352685915,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,Rue du Petit Musc,pedestrian_zones
48.87291776648843,2.3579800978370904,Pedestrian Zone,10,26.80534865500053,0.0,0.0,0,0,pedestrian_zones
48.81882051118185,2.358260354901254,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,Rue du Docteur Bourneville,pedestrian_zones
48.84169409276329,2.262585347835049,Pedestrian Zone,16,9.45,0.0,0.0,0,Rue Boileau,pedestrian_zones
48.81732259697469,2.34756733842518,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,Rue Francis de Miomandre,pedestrian_zones
48.84392167136898,2.3869836998935643,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,0,pedestrian_zones
48.89253287007793,2.3595999563581627,Pedestrian Zone,18,17.5,0.0,0.0,0,Impasse de la Chapelle,pedestrian_zones
48.84435875414668,2.4116224976233145,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,,pedestrian_zones
48.85423091353337,2.36356766433611,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,,pedestrian_zones
48.83312479850586,2.414108762455342,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,,pedestrian_zones
48.85072566193305,2.297099470260386,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,Place du Cardinal Amette,pedestrian_zones
48.87770635543091,2.2903521036343144,Pedestrian Zone,17,9.1,0.0,0.0,0,Rue du Colonell Moll,pedestrian_zones
48.89115313654511,2.344217587283216,Pedestrian Zone,18,17.5,0.0,0.0,0,Rue Hermel,pedestrian_zones
48.86814532732492,2.3979904369974774,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue Villiers de l'Isle Adam,pedestrian_zones
48.8776926404817,2.358125674730346,Pedestrian Zone,10,26.80534865500053,0.0,0.0,0,Rue d'Alsace,pedestrian_zones
48.8567778487834,2.4000356263945344,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue de la Réunion,pedestrian_zones
48.86812146628677,2.40298029200426,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue du Surmelin,pedestrian_zones
48.85920937347835,2.362191124005036,Pedestrian Zone,3,4.55,0.0,0.0,0,0,pedestrian_zones
48.85077788060565,2.3337545774362773,Pedestrian Zone,6,3.15,0.0,0.0,0,0,pedestrian_zones
48.85029502428767,2.280363567987848,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,0,pedestrian_zones
48.83203710149342,2.377654132571404,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,0,pedestrian_zones
48.884446140426206,2.338231992974532,Pedestrian Zone,18,17.5,0.0,0.0,0,0,pedestrian_zones
48.88249436938397,2.3749341156554697,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,Rue Lally-Tollendal,pedestrian_zones
48.87716238778226,2.3269675454601715,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,,pedestrian_zones
48.8643713963213,2.40154300154122,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue de la Cour des Noues,pedestrian_zones
48.855891782108586,2.347379347138797,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,0,pedestrian_zones
48.85009937939998,2.381375116121391,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,0,pedestrian_zones
48.836025175771454,2.379339888173466,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,0,pedestrian_zones
48.86326182611714,2.352599655787891,Pedestrian Zone,3,4.55,0.0,0.0,0,Rue du Grenier Saint-Lazare,pedestrian_zones
48.860573739187856,2.345968821988885,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,,pedestrian_zones
48.86533941766777,2.362948116582389,Pedestrian Zone,3,4.55,0.0,0.0,0,Rue de la Petite Corderie,pedestrian_zones
48.85905783765866,2.33795838026645,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,Pont des Arts,pedestrian_zones
48.84591633022787,2.3777832602455,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,Rue Guillaumot,pedestrian_zones
48.82756054094665,2.332341670875639,Pedestrian Zone,14,8.75,0.0,0.0,0,Rue Sarriette,pedestrian_zones
48.87506274220405,2.338488593255941,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,Rue de la Victoire,pedestrian_zones
48.87514070842678,2.339661538866337,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,Rue de la Victoire,pedestrian_zones
48.892005382712846,2.32615195268314,Pedestrian Zone,17,9.1,0.0,0.0,0,,pedestrian_zones
48.857577828,2.401759546115456,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue de Fontarabie,pedestrian_zones
48.8198068196504,2.359685525796449,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,Allée Marc Chagall,pedestrian_zones
48.896132901258966,2.346882395909173,Pedestrian Zone,18,17.5,0.0,0.0,0,0,pedestrian_zones
48.88919048392235,2.317409934223784,Pedestrian Zone,17,9.1,0.0,0.0,0,0,pedestrian_zones
48.853553650856085,2.366658443613991,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,Rue Saint-Antoine (contre-allée),pedestrian_zones
48.86555668283959,2.3988652815657248,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue du Cambodge,pedestrian_zones
48.85398644599714,2.361018660882844,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,Rue Charlemagne et rue du Fauconnier,pedestrian_zones
48.85726514012729,2.27827856772149,Pedestrian Zone,16,9.45,0.0,0.0,0,0,pedestrian_zones
48.853003425891046,2.348891958351216,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,0,pedestrian_zones
48.87824088601036,2.3865476169012023,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.85549615744885,2.401886687529129,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.86910589452359,2.304653009075368,Pedestrian Zone,8,2.8,0.0,0.0,0,0,pedestrian_zones
48.84162803571711,2.276977270521742,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,0,pedestrian_zones
48.86617926073959,2.3949915556809094,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.8733824458988,2.330984224562305,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,Rue de Mogador,pedestrian_zones
48.85793702736709,2.318773092879438,Pedestrian Zone,7,8.683479206840584,0.0,0.0,0,Rue de Champagny,pedestrian_zones
48.83209416957233,2.355221784804156,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,0,pedestrian_zones
48.87712740192693,2.363429997258613,Pedestrian Zone,10,26.80534865500053,0.0,0.0,0,0,pedestrian_zones
48.851909403614165,2.344221774028687,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,0,pedestrian_zones
48.855226038713006,2.3629267547711765,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,0,pedestrian_zones
48.85780994913237,2.344511469428651,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,Berges de Seine Rive droite (circulation des véhicules terrestres interdite),pedestrian_zones
48.86710223024283,2.4108805170913183,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue Le Vau,pedestrian_zones
48.83102374430091,2.374656501102613,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,Promenade Claude Levi-Strauss et Place Jean-Michel Basquiat,pedestrian_zones
48.88884522775526,2.3234867963337376,Pedestrian Zone,17,9.1,0.0,0.0,0,,pedestrian_zones
48.885614518909065,2.33839739757071,Pedestrian Zone,18,17.5,0.0,0.0,0,Rue Androuet,pedestrian_zones
48.85925563673644,2.3997719266531887,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue de Lesseps,pedestrian_zones
48.85870930031871,2.342350513200794,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,Rue de la Monnaie,pedestrian_zones
48.86995959589688,2.3790164266994904,Pedestrian Zone,11,10.85,0.0,0.0,0,Rue de la Fontaine au Roi,pedestrian_zones
48.87850596724512,2.3416990541866505,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,Rue de l'Agent Bailly,pedestrian_zones
48.835531121091215,2.317965284594693,Pedestrian Zone,14,8.75,0.0,0.0,0,0,pedestrian_zones
48.85106477724698,2.379770559736985,Pedestrian Zone,11,10.85,0.0,0.0,0,0,pedestrian_zones
48.85953172519493,2.369285478743918,Pedestrian Zone,11,10.85,0.0,0.0,0,0,pedestrian_zones
48.85890585574796,2.319391964221459,Pedestrian Zone,7,8.683479206840584,0.0,0.0,0,0,pedestrian_zones
48.8673338160263,2.320839902388188,Pedestrian Zone,8,2.8,0.0,0.0,0,0,pedestrian_zones
48.85532879779434,2.3328743147724205,Pedestrian Zone,6,3.15,0.0,0.0,0,0,pedestrian_zones
48.83450995355401,2.3212796769522086,Pedestrian Zone,14,8.75,0.0,0.0,0,0,pedestrian_zones
48.85975414657831,2.3528228059802103,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,Rue Pierre au Lard,pedestrian_zones
48.86046227291666,2.361817688994699,Pedestrian Zone,3,4.55,0.0,0.0,0,0,pedestrian_zones
48.84784064191518,2.380457227996427,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,0,pedestrian_zones
48.8889300920146,2.394486758606888,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.89328220583438,2.342720550307123,Pedestrian Zone,18,17.5,0.0,0.0,0,0,pedestrian_zones
48.88622889188808,2.355541384852057,Pedestrian Zone,18,17.5,0.0,0.0,0,0,pedestrian_zones
48.85375619967716,2.368192453186923,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,Rue de la Bastille,pedestrian_zones
48.88010180201469,2.392862036745319,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.87159570094836,2.3834501815315474,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.87039634634745,2.3821432943301946,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Place Alphone Allais,pedestrian_zones
48.8556216955452,2.2878573462482703,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,0,pedestrian_zones
48.87488531057037,2.3937729828364747,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.868574632634434,2.363230741432111,Pedestrian Zone,11,10.85,0.0,0.0,0,0,pedestrian_zones
48.85128952087995,2.347729267610972,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,0,pedestrian_zones
48.83712960908208,2.3705157081207315,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,Rue Gisèle Freund,pedestrian_zones
48.88493147696728,2.33565897715969,Pedestrian Zone,18,17.5,0.0,0.0,0,Rue Audran,pedestrian_zones
48.84006106673537,2.3498509178112967,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,Rue Daubenton,pedestrian_zones
48.83620984070786,2.40883700564126,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,Avenue Armand Rousseau,pedestrian_zones
48.85638009253195,2.3557660038256816,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,0,pedestrian_zones
48.83010941572258,2.3436590363774843,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,rue Soeur Catherine Marie,pedestrian_zones
48.886729642471366,2.360931945653024,Pedestrian Zone,18,17.5,0.0,0.0,0,,pedestrian_zones
48.85006785712447,2.346245804193275,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,Rue du Sommerard,pedestrian_zones
48.856949,2.353837,High Traffic,,0.0,0.0,0.0,50046,Traffic Site 10023,traffic
48.858273,2.349109,High Traffic,,0.0,0.0,0.0,69664,Traffic Site 10004,traffic
48.858628,2.348208,High Traffic,,0.0,0.0,0.0,5636,Traffic Site 10030,traffic
48.859617,2.344817,High Traffic,,0.0,0.0,0.0,66293,Traffic Site 10022,traffic
48.86116,2.32415,High Traffic,,0.0,0.0,0.0,5396,Traffic Site 10088,traffic
48.8714843,2.341831,High Traffic,,0.0,0.0,0.0,71913,Traffic Site 10029,traffic
48.8714843,2.3418311,High Traffic,,0.0,0.0,0.0,21823,Traffic Site 10028,traffic
48.875967,2.364635,High Traffic,,0.0,0.0,0.0,11932,Traffic Site 10020,traffic
48.877338,2.365016,High Traffic,,0.0,0.0,0.0,19981,Traffic Site 10019,traffic
48.883513,2.327263,High Traffic,,0.0,0.0,0.0,36921,Traffic Site 10015,traffic
